"anon_screen_name","gender","year_of_birth","level_of_education","country_three_letters","country_name"
"c19d257c4a30531027cb88adbd3c8073e8e1ba9e","m","1991","Bachelors","DEU","Germany"
"9e20eaa4a203a6c52d328d903ce94041af8790e5","m","1994","Secondary/High School","AUS","Australia"
"622117f8d65d7fc496ae5c6fca55934645b33a6c","m","1986","Bachelors","SGP","Singapore"
"6351230be7ca9aac3f7e424576edfbb5f84a136a","f","1992","Associates","USA","United States"
"6351230be7ca9aac3f7e424576edfbb5f84a136a","f","1992","Associates","ZZZ","Reserved"
"ddb8324c9b6d634c6efc42858ee7b299ed971d90","m","1982","Associates",\N,\N
"97b0ca66608252ebc6b98de5514e91fc9727a43b","m","1987","Associates","USA","United States"
"1bdca887e5da04d1b7b8a7ee5611dc7fffc653be","f","1989","Masters or professional degree","CAN","Canada"
"d3e459015ea554f412fe1764581248ee49f74a0d","m","1974","Secondary/High School","ARG","Argentina"
"36ab40d1c1824cc1e895fecce63e561dbd10214e","f","1997","Secondary/High School","USA","United States"
"6f84e1be984ec7bb19cf808edc67affa56fef5fa","m","1987","Bachelors","DEU","Germany"
"6d8366f5e9bc61f4a898d386f21f173e20ea63f1","f","1992","Masters or professional degree","IND","India"
"46ea274cff203b209591679d2b8319be00c363b1","f","1992","Bachelors","USA","United States"
"57ec65c8a4e354a5c266f026ed15ba417cee7aa4","f","1995","Secondary/High School","GBR","United Kingdom"
"cc202f79f96c0c3d5e0a9f824ac6d371a5475cf0","f","1992","Bachelors","USA","United States"
"01cd303f3e902abc93d2199c33f2c4825575a20f","m","1994","Secondary/High School","CAN","Canada"
"698081d19bd73d83d813823d79f184574b34b6ba","m","1998","Secondary/High School","AUS","Australia"
"7a18a81136c58f65bff4f4eb9b1118684d5ba521","m","1988","Masters or professional degree","USA","United States"
"d4f44d9e52785d8413e82dc44ad2dec32ec4de4d","m","1972","Masters or professional degree","IND","India"
"6f44030b5e51ce9e66887d4749e1cc86597207a3","m","1992","Secondary/High School","BRA","Brazil"
"4800e01bee5d1d1f3c8b682b9e2ca211bc2af74f","m","1995","Secondary/High School",\N,\N
"5615b128d5e35d65bee3c2258107eb39ef833d3d","m","1962","Bachelors","USA","United States"
"0f8fc98d81dc8759ef046a12f11a0368f07ab48f","f","1997","Secondary/High School","USA","United States"
"4ed74a91f6f28e5d397b83431b231934d2d75bff","m","1984","Masters or professional degree","IND","India"
"9c142003e48da86029c7ac8db8399fd8f52fbda4","",\N,"User withheld","FRA","France"
"19b8259e8a446f5a9bc5579d13e31bfcf6c181fa","m","1994","User withheld","RUS","Russian Federation"
"28802b8a6a8fe8cdefc8435f52c6a900866499b1","m","1990","Bachelors","NOR","Norway"
"baebc72046e861edafd4bf10c091ae678f6ad2cc","f","1991","Bachelors","USA","United States"
"934c99ca79e22937a42c9d98db084c3c87efc8ab","m","1990","Bachelors","FRA","France"
"045a8b2c51a7749863d49bc44986e7edf9115fa2","m","1978","Doctorate","ITA","Italy"
"045a8b2c51a7749863d49bc44986e7edf9115fa2","m","1978","Doctorate","USA","United States"
"cd7c9347b6251f30fa1f5ae65974411d982fc6f7","m","1968","Masters or professional degree","USA","United States"
"82af03d69fc7170ca973a5fb576815720d399e7d","f","1990","Bachelors","AUS","Australia"
"db77ab9448d6b9898edfb94a72ef0fc36d00eff2","m","1973","Secondary/High School","ZAF","South Africa"
"6d872b7b025181c86eebd104732f24dcca7fbcee","m","1995","Secondary/High School","HUN","Hungary"
"a8df23c932df67c57f7d1b60aa485d3985efcf67","","1991","Bachelors","THA","Thailand"
"839191919cb2ee7ac216dab1458ae4350b68064b","m","1996","Secondary/High School","USA","United States"
"af439870969374940cdad4f671514a5cd3fd0c72","m","1996","Secondary/High School","IND","India"
"53f861cf0d9d97bca8fce3c893ac9841cdad8420","f","1990","Masters or professional degree","USA","United States"
"811fd0a0c563f9c4c5ed850600f6bee254b48be6","m","1986","Bachelors","IND","India"
"d0e226a6b9e8c98b6324879dfb0f5bff8888c72e","m","1995","Bachelors","AZE","Azerbaijan"
"f6ee297b13dfb28a6b07c3f89616d4c8436f68ea","m","1995","Secondary/High School","EGY","Egypt"
"00fcf42f2423ac4f482e194f78875c1c73a1530a","m","1990","Bachelors","AUS","Australia"
"a39344baee06b18bca98bcbcaca12b6e06c46de3","m","1993","Bachelors","TUR","Turkey"
"cc462023c001f10e7b5dada539169a9ba3168108","f",\N,"Bachelors","USA","United States"
"986a4bbc4cf9df5347b0969ded4fa52372b1e7af","f","1982","Doctorate","DZA","Algeria"
"ee86d5876bcc817c52c28f56328ce3ec4dd50a48","f","1964","Secondary/High School","GBR","United Kingdom"
"f256200af58e0ecfd931f2f709386ff19aae7a6b","m","1998","Secondary/High School","KWT","Kuwait"
"3a0f0276d5f65ce1f7ce67e6e4b9b3003888c70c","f","1997","Secondary/High School","CHN","China"
"6fae7ab62d689645ffcd4d55ed55b2010c54d115","",\N,"User withheld","USA","United States"
"8fc109f97aebeb3f38e220021503a39bcc352499","m","1997","Secondary/High School","JPN","Japan"
"c1c1467c2cbc26de3f732aaf42ee930248654922","f","1989","Bachelors","IND","India"
"f32ad67b7d3e47416930e4295b3433e534ea69e2","f","1961","Masters or professional degree","USA","United States"
"88a0f134196175fba6f85dac5bccfdd200c5c031","m","1980","Masters or professional degree","BRA","Brazil"
"197216db08ae2624a9586c6466b02c71d846ce14","m","1989","Bachelors","USA","United States"
"d936b94f01a9ecda59f040aa97c25e0d89e8b464","","1992","Secondary/High School","AUS","Australia"
"7637adb79c9cfeeb9ff85d3432a49a0243488a93","",\N,"User withheld","IND","India"
"a3d2864a4cf199f21dd8aad740d03fcae4ab30ce","m","1997","Junior secondary/junior high/middle School","USA","United States"
"bf43856c5e1423a8f2e706a7fdc66a951beed831","m","1996","Secondary/High School","GBR","United Kingdom"
"f996c56e283abe6582a6a71c00a7906883aa4969","",\N,"User withheld","USA","United States"
"a9dc3d52018edd0c5647ef0c593e9ff7d03d1abd","m","1997","Secondary/High School","AUS","Australia"
"a50b5e58e67d413c595278f6a1d1e8501722b42f","m","1990","Bachelors","SGP","Singapore"
"419d16ff50a1cdf2a190ba7d5d3102485d5a4c01","m","1981","Bachelors","CAN","Canada"
"95df573c88d9adb342f33f55cbc296f9a8bc0e01","m","1988","Masters or professional degree","USA","United States"
"0de24ad413cf165df699dda22cd66d1832f568e4","f","1992","Masters or professional degree","GBR","United Kingdom"
"07f45f325e987859de0c7a2974d6acd8b20be9f6","m","1998","Secondary/High School","USA","United States"
"6278845e5f3a478c891bab1091a097df061f5b51","f","1984","Secondary/High School","GUY","Guyana"
"72aa5342f20a03dd75a64360ca3c2e9b89367191","m","1995","Secondary/High School","HUN","Hungary"
"d3dc56cc340fc2bd3771708d7fbaf4ed30456413","f","1988","Bachelors","USA","United States"
"5043ec5032984fb54241a16ed589705c6da0e59a","f","1990","Masters or professional degree","HUN","Hungary"
"cd2e2c720d0b95b1a12bd4c090ba3f874d2f15d1","m","1950","Masters or professional degree","GBR","United Kingdom"
"f04f7f6a8c77e93d84e8dafb96a4b88e8cf1fbfd","","1972","Bachelors","USA","United States"
"129ceb4008859a8002290bc4ded9379f0dbfd8ac","f","2002","Elementary/Primary School","BRA","Brazil"
"b7b4124782c2c0384d39a384d14408817a023a15","m","1992","Masters or professional degree","AUS","Australia"
"57035d6758b0e6a13c5cf8503d37a9635b16462c","m","1980","Bachelors","USA","United States"
"9e71f591fd08076b521db512198bccb608e4c810","f","1985","Bachelors","USA","United States"
"6bf8a61023492b11e714bff7ef95643c43d92634","m","1991","Secondary/High School","TWN","Taiwan; Republic of China (ROC)"
"ff542d1f8c91e6c2c31935ff2edfb093cb67546b","m","1996","Secondary/High School","BRA","Brazil"
"482280d7cbfb7861b5af71260497720aaef3358e","f","1998","Junior secondary/junior high/middle School","ROM","Romania"
"d9d4b01accf9d7097d361528c5df7093800e28e1","m","1973","Masters or professional degree","BRA","Brazil"
"d9d4b01accf9d7097d361528c5df7093800e28e1","m","1973","Masters or professional degree","CHN","China"
"b5087b28f3cf575c05e83f3d3b3f101b008ba099","f","1989","Masters or professional degree","NPL","Nepal"
"4f9d0f39a93fa342bc36cf40f212c61109d6b0e2","",\N,"User withheld","USA","United States"
"201325846ee7a80f40d62f1a06a9994a9ca874d4","m","1990","Masters or professional degree","CAN","Canada"
"201325846ee7a80f40d62f1a06a9994a9ca874d4","m","1990","Masters or professional degree","USA","United States"
"201325846ee7a80f40d62f1a06a9994a9ca874d4","m","1990","Masters or professional degree","RUS","Russian Federation"
"e2db4d20ec5b162721ba1a7bdccbf454de41e170","m","1973","Doctorate","USA","United States"
"db0bcb23536200675890964edc39d0931ff49c7e","m","1996","Secondary/High School","BRA","Brazil"
"4b47c9071c057705c5d3bcd9b5d47f8480a5fe2d","m","2000","Secondary/High School","USA","United States"
"4b47c9071c057705c5d3bcd9b5d47f8480a5fe2d","m","2000","Secondary/High School","ZZZ","Reserved"
"5d5e52ff0a47a70b45614a2bd62776ac1fcd497c","f","1994","Secondary/High School","BRA","Brazil"
"fd9d0048adaf2a3c7e76a34a2a0f9bd23d7ff260","m","1997","Secondary/High School","ZZZ","Reserved"
"ca09c2406a7db139f2e2743c5cdfc25a77d21e79","m","1974","Masters or professional degree","ZZZ","Reserved"
"9548f1a030f39ba9a6d4058db4f703cccdb9ad85","m","1991","Bachelors","IND","India"
"d5671bd9b2697ffefd6739c7de8a529b9240a12e","m","1972","Masters or professional degree","USA","United States"
"5478d429af370caa439616ed6711c6f12d0a43d9","m","1991","Secondary/High School","CAN","Canada"
"75ba5273cfe83e416654af23402672a3f8ac3f5a","m","1994","Bachelors","FRA","France"
"7b1a32a52a404f68e03dfd967b2b4a841a8776c8","m","1993","Bachelors","TJK","Tajikistan"
"7b1a32a52a404f68e03dfd967b2b4a841a8776c8","m","1993","Bachelors","KGZ","Kyrgyzstan"
"261424f0db7eb42c0095fcd335815eeebb149998","f","1997","Secondary/High School","GBR","United Kingdom"
"261424f0db7eb42c0095fcd335815eeebb149998","f","1997","Secondary/High School","SRB","Serbia"
"3ceff5c547b05d49ac3c66e1f5d9b1caad68faf4","",\N,"User withheld","SXM","Sint Maarten"
"cb27527796709e99c01fe789e19cd3dbc77eb411","f","1985","Bachelors","USA","United States"
"8b53080bd14a24a17628c23832d9b2f863bf37d2","m","1997","Secondary/High School","USA","United States"
"50df7b21e613aaaa670feb7ffcab5e9e523042bb","f","1998","Secondary/High School","GBR","United Kingdom"
"eae671e50812eebee7243dc52c055514783a7dec","f","1968","Masters or professional degree","FRA","France"
"97b4dc38e5a408ab3454a82bb5d87d11fc89b250","m","1993","Bachelors","USA","United States"
"699d74bb08a9a27fc46c02dff7eb761f60c90cb1","f","1991","Bachelors","USA","United States"
"34c7510223092290b2948319f3746fe38b65bbca","m","1992","Bachelors","GBR","United Kingdom"
"34c7510223092290b2948319f3746fe38b65bbca","m","1992","Bachelors","ITA","Italy"
"7581e4f2bc22ac46420d07ff81b41e2c0c9fbdf7","f","1988","Masters or professional degree","CAN","Canada"
"7ad597a6e7e56a450665bef2bb1383f325aec33f","",\N,"User withheld","USA","United States"
"d570e86b63fb9b908cf3a7a918b1016af8df9c1e","",\N,"User withheld","GBR","United Kingdom"
"217cd0cc02ac4ec4f5b060f67f984a3eb51da58e","m","1992","Secondary/High School","BWA","Botswana"
"cb477ea6253d12eaefb57a072942244546ae578e","m","1970","Doctorate","USA","United States"
"4f37ac518abac7706da5f3554fa5d120b54943ac","m","1980","Masters or professional degree","IND","India"
"be9ba420b0cbebebbbc3c7fa43ff56ebf6126a56","m","1996","Secondary/High School","USA","United States"
"daa60c53671631e20245b0547fa3c15d3db7783c","m","1988","Masters or professional degree","CHL","Chile"
"5d4c07b0e9b7c9a2ca74122e2e6e4b52fb756829","",\N,"User withheld","CAN","Canada"
"6902409e635b0e5d9938e6e48cb0585cdf70e89f","m","1988","Bachelors",\N,\N
"31b5e67fd276d218842a9536d88ef9cc7b18c31c","m","1993","Bachelors","IND","India"
"b036fb790d29a4350d5604740ac9c8914e74d102","f","1997","Secondary/High School","IND","India"
"0ad0687a52c75ed30f6c84aac4f060fc20c2e198","m","1992","Bachelors","KAZ","Kazakhstan"
"92ab62b623848b63e5d649557406e45c22b66ec6","f","1979","Doctorate","USA","United States"
"cf2ba660ff498254acd9109fce3b35517d5cc9cf","m","1987","Bachelors","ZZZ","Reserved"
"fddcddf444a836afd6915d609e7590752c81f942","f","2002","Junior secondary/junior high/middle School","GBR","United Kingdom"
"a253eef63c51617bc843e35d65e2ba0d233325f9","m","1992","Secondary/High School","SRB","Serbia"
"e3f207f49fd744a763da7c627e70bb51d62a5e7e","m","2000","Junior secondary/junior high/middle School","USA","United States"
"a410432b389d65797de84bcae6eb4c4ae849afd7","m","1994","Bachelors","BGD","Bangladesh"
"666a2524298b50767953dcbcc2af8bdf8fa9f9ce","m","1992","Bachelors","IND","India"
"71ec6970b6b920b99a0fddeb5e706d6985a4a5c9","m","1990","Masters or professional degree","IND","India"
"87a5fa70604219aced6888a324c43bb4145faa20","m","1985","Masters or professional degree","GBR","United Kingdom"
"ed57209f249f9ff714b171527333fc85c1e33e58","m","1965","Masters or professional degree","GBR","United Kingdom"
"1f0ced802a29b91496ac69a57ba50645ebb05870","m","1996","Bachelors","ZZZ","Reserved"
"19de4e1ab491d14de7ecaff371caf1521a9ceb4c","m","1988","Masters or professional degree","CHL","Chile"
"9431179e8e8d02d2583cb7dfa51ab0f9dbfba06f","f","1987","Bachelors","EGY","Egypt"
"3da8ba583eea08913fa83726152288e5398ae1ad","m","1984","Masters or professional degree","ITA","Italy"
"4c55c3dbfd52b284a7d1f52043c1fd8f99ddb8c2","f","1999","Secondary/High School","USA","United States"
"ea387b97bd3d62d0716ee9f5b7d868e455534254","f","1996","Secondary/High School","USA","United States"
"b12c4014831588c29923f7a2f8c9812617520ef5","m","1987","Bachelors","USA","United States"
"c9fb8b1f6ea6362f0401896a84442b1aaba60d4c","m","1998","Secondary/High School","USA","United States"
"3c0f96d22c95959b0727c66912506521891ada33","m","1986","Masters or professional degree","USA","United States"
"26f069cfce9f6efadcb25c90b8f02e8abd7c53bc","m","1996","Secondary/High School","IND","India"
"2db8023f67290dd0ba40b42ddb7fa8a00908d19a","m","1975","Doctorate","USA","United States"
"924c73a0ca06de7bc0b7032f02b6d8331e3aaa61","m","1964","Masters or professional degree","ZZZ","Reserved"
"d8b49da3f2a20a7d98011ced46713bfcc27cdf01","f","1969","Doctorate",\N,\N
"b5d35ffbc334c558cff7c4e5189b2770ce607b24","m","1995","Secondary/High School","UGA","Uganda"
"b868f8a1ea958079dde263d5e8c5c3600b6467de","m","1994","Secondary/High School","SVK","Slovakia (SLOVAK Republic)"
"c0858ab4f3fedf28c40e7642e78ca1a1b86680fd","m","1995","Secondary/High School","ZZZ","Reserved"
"72245143bc1ae36aa20d787074af799f065bf6ec","m","1989","Bachelors","USA","United States"
"7b216635aefdc0f962c85533145b6c2236d4c66a","m","2000","Junior secondary/junior high/middle School","USA","United States"
"7b216635aefdc0f962c85533145b6c2236d4c66a","m","2000","Junior secondary/junior high/middle School","ZZZ","Reserved"
"7aa8050bc50c2307468d4e471c28ad9195351eec","o","1983","Bachelors","USA","United States"
"8f1c267a2788a83a01e09d8abdbe3feeea6ea48b","m","1984","Bachelors","USA","United States"
"fdf753b8c93baaf1c8206f08963621cad799673a","f","1993","Bachelors","USA","United States"
"f7b29db76f57c60781f5e570e5077696750ef2ee","m","1955","Associates","USA","United States"
"3c771651a59ff5b17d42ad59b048fcf64d41c633","f","2000","Secondary/High School","USA","United States"
"d31fe3aeb907877347e38d96f50b1ed0f6ab5105","m","1992","Bachelors","USA","United States"
"bd27b99674d9f29d49fdec417cfe9d2b1945bc0e","",\N,"Bachelors","ECU","Ecuador"
"7a547dddbb15f645fd343ad505bc3f24863edcb0","f","2000","Junior secondary/junior high/middle School","GBR","United Kingdom"
"860ac57d7003efa4c5184781447702b46ae865f5","m","1987","Masters or professional degree","LTU","Lithuania"
"693d24189f0d0f35b75cbc7db737401183837a3e","","1959","Bachelors","QAT","Qatar"
"1b9e0ec870f72bcddd2564fccec01ad7a0c61e47","m","1985","Masters or professional degree",\N,\N
"bf5d00d096c4153e65352fe7defecb0cd16c60ad","","1991","Bachelors","ZZZ","Reserved"
"7ac5cbcba7ba09149e272ce7a75aa3770c20c1fd","m","1962","Masters or professional degree","CAN","Canada"
"f31bbf5126a1058baedd1eb689017de3359093f0","f","1997","Secondary/High School","ZZZ","Reserved"
"f31bbf5126a1058baedd1eb689017de3359093f0","f","1997","Secondary/High School","USA","United States"
"6fc1218473123960f978c49ee8e28127026b4b5b","m","1972","Bachelors",\N,\N
"febfb894c98afcf017138dc1d25a024c0f38c6d5","m","1982","Doctorate","AUS","Australia"
"2595808828c8100c7dd53a1c1428d45d73ee2d66","f","1992","Secondary/High School","GBR","United Kingdom"
"2595808828c8100c7dd53a1c1428d45d73ee2d66","f","1992","Secondary/High School","IND","India"
"43c947383041ded976992fbc32192414311b8d29","m","1991","Masters or professional degree","AUS","Australia"
"c797d8e36e1a7449d22b079281936267ff05f56e","m","1981","Masters or professional degree","AUS","Australia"
"d49bbb0b8a153ae1561f9927c288c83bdb3193f5","f","1991","Masters or professional degree","GBR","United Kingdom"
"7de61a3299187096b23ecaaf03a24c4dcbaa212b","f","1986","Bachelors","AUS","Australia"
"02c2154d2c2cdc3ac42c791a93ebe478186e4c24","m","1986","Masters or professional degree","ALB","Albania"
"d8370662ff52c557a06d115bf5e985dd9ea24452","f","1990","Bachelors","CHN","China"
"d8370662ff52c557a06d115bf5e985dd9ea24452","f","1990","Bachelors","USA","United States"
"d8370662ff52c557a06d115bf5e985dd9ea24452","f","1990","Bachelors","ZZZ","Reserved"
"b475c9fe574509faf509b6f35bf90f434d3646b0","m",\N,"Secondary/High School","IND","India"
"b475c9fe574509faf509b6f35bf90f434d3646b0","m",\N,"Secondary/High School","ZZZ","Reserved"
"51b8cd2799b2a2e7058e838f201f03567dfc5094","m","1967","Bachelors","ROM","Romania"
"1511364e86d4457d5e271a58cfd320fb5fc7eabd","m","1983","Masters or professional degree","CHN","China"
"bd179bc4bd6c63c9ba8cddc631d14f6e650d84b4","f","1992","Bachelors","CHN","China"
"bd179bc4bd6c63c9ba8cddc631d14f6e650d84b4","f","1992","Bachelors","ZZZ","Reserved"
"b6fb3f98efaddee9998fcc8a8d630d1414216912","m","1990","Bachelors","DNK","Denmark"
"b6fb3f98efaddee9998fcc8a8d630d1414216912","m","1990","Bachelors","USA","United States"
"2ecd7718029a66d2abf3a8c4806b8528605dccc5","m","1996","Secondary/High School","USA","United States"
"71565f4b3e375209cafbac3c286fbabdcccddc21","m","1993","Secondary/High School","SWE","Sweden"
"71565f4b3e375209cafbac3c286fbabdcccddc21","m","1993","Secondary/High School","FRA","France"
"74942af44c3782c09d53b7c6bcdd46523089b449","m","1996","Secondary/High School","VNM","Viet Nam"
"55dc28530b4bce3c680411e770db51dfaf1010cd","f","1994","Bachelors","IND","India"
"0533c211de593e255927f524dc0f2c0c044a8dc4","m","1992","Bachelors","AUS","Australia"
"00c774a591215b91e596bd7d3b048acfd1623707","f","1971","Bachelors","MYS","Malaysia"
"25dc090ce7f70ca1433d4d402091895f434b6556","f","1988","Masters or professional degree","GBR","United Kingdom"
"5db12fb993418894667e1b34236a3d30710852cb","f","1991","Bachelors","LTU","Lithuania"
"2854bed0a7e4250aba7ebfcb41aefa543aa4003d","m","1987","Bachelors","GBR","United Kingdom"
"2854bed0a7e4250aba7ebfcb41aefa543aa4003d","m","1987","Bachelors","NLD","Netherlands"
"426e4873448df65d311c52851bdb95ae10a1f8db","m","1985","Masters or professional degree",\N,\N
"6f10e05c594ac3e8b4ac92decb4608e1aa241a8b","f","1988","Bachelors","BEL","Belgium"
"3b53319d3082f396b45a3e51addc47bf0a6f3676","m","1979","Masters or professional degree","USA","United States"
"e9f5fb5e0dbdedc29515532a9d1e5211d13717f2","f","1995","Secondary/High School","JOR","Jordan"
"98939f011123c2c7d9d1bc82ba20ef163e71907f","f","1996","Associates","UKR","Ukraine"
