,anon_screen_name,resource_display_name,module_id,activity_grade_id,first_submit,last_submit,module_type,Module,Week ,Act,Finalgrade,FinalScore
2400,07e24767558b7cb7986544c8606b0cb9ad390a2d,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21884937,25/06/2014 5:51,3/04/2016 7:03,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2401,65cefcc2090e9aed1ae71f83659ef70d3b71cccd,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,25655478,18/08/2014 1:30,6/04/2016 19:21,video,The Basic Core of Economics,Week-1,L1,0.02,Fail
2402,65cefcc2090e9aed1ae71f83659ef70d3b71cccd,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,25655146,18/08/2014 1:22,6/04/2016 19:48,problem,The Basic Core of Economics,Week-1,P-2,0.02,Fail
2403,65cefcc2090e9aed1ae71f83659ef70d3b71cccd,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,25655145,18/08/2014 1:22,6/04/2016 19:22,problem,The Basic Core of Economics,Week-1,P-1 ,0.02,Fail
2404,65cefcc2090e9aed1ae71f83659ef70d3b71cccd,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,25655147,18/08/2014 1:22,6/04/2016 20:05,problem,The Basic Core of Economics,Week-1,P-3 ,0.02,Fail
2405,fd913205a9faa02b0517596ffd6b5a114eefacb0,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,62860965,15/04/2016 15:19,15/04/2016 15:20,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2406,fd913205a9faa02b0517596ffd6b5a114eefacb0,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,62860965,15/04/2016 15:19,18/04/2016 23:14,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2407,fd913205a9faa02b0517596ffd6b5a114eefacb0,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,62860937,15/04/2016 15:18,15/04/2016 15:18,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2408,fd913205a9faa02b0517596ffd6b5a114eefacb0,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,62860936,15/04/2016 15:18,15/04/2016 15:18,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2409,fd913205a9faa02b0517596ffd6b5a114eefacb0,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,62860938,15/04/2016 15:18,15/04/2016 15:18,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2410,9615ece1d5bda3976858757f7b0b48e3962b40db,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21946023,25/06/2014 20:05,26/04/2016 2:01,video,The Basic Core of Economics,Week-1,L1,0.84,Pass
2411,36f074d73f5207a4642bfb2b9bac0ca647ccd06a,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,64171741,19/05/2016 14:58,19/05/2016 15:01,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2412,36f074d73f5207a4642bfb2b9bac0ca647ccd06a,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,64171462,19/05/2016 14:50,19/05/2016 14:50,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2413,36f074d73f5207a4642bfb2b9bac0ca647ccd06a,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,64171461,19/05/2016 14:50,20/05/2016 11:09,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2414,36f074d73f5207a4642bfb2b9bac0ca647ccd06a,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,64171463,19/05/2016 14:50,19/05/2016 14:50,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2415,386c5703009e79ff9bf2224c9a0fa8efc23f1c57,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,64873334,10/06/2016 7:34,10/06/2016 7:34,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2416,4deab4e4cf4a99c84aa120301293e6caf915cfba,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22203189,30/06/2014 2:56,29/06/2016 16:46,video,The Basic Core of Economics,Week-1,L1,0.11,Fail
2417,343cb63f893a6c0896060e64782353ac5899171b,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,65873941,10/07/2016 9:59,10/07/2016 9:59,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2418,343cb63f893a6c0896060e64782353ac5899171b,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,65873934,10/07/2016 9:58,10/07/2016 9:58,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2419,343cb63f893a6c0896060e64782353ac5899171b,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,65873932,10/07/2016 9:58,10/07/2016 9:59,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2420,343cb63f893a6c0896060e64782353ac5899171b,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,65873935,10/07/2016 9:58,10/07/2016 9:58,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2421,5d49d645b72828186fe76498eed200259ff0afe1,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22627261,3/07/2014 6:56,12/07/2016 9:37,video,The Basic Core of Economics,Week-1,L1,0.11,Fail
2422,71925363414a4696b44aac7987f8672badbd3167,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23070184,10/07/2014 4:09,24/07/2016 19:02,video,The Basic Core of Economics,Week-1,L1,0.75,Pass
2423,71925363414a4696b44aac7987f8672badbd3167,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23070184,10/07/2014 4:09,31/07/2016 8:58,video,The Basic Core of Economics,Week-1,L1,0.75,Pass
2424,b91edde972b83a36fc2b47091cd67f967b70077d,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21926394,25/06/2014 15:50,28/08/2016 16:55,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2425,ff9806e66a407ebbdc1e4c8bac37257ee812ce80,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,25766601,19/08/2014 10:44,14/10/2016 10:06,video,The Basic Core of Economics,Week-1,L1,0.85,Pass
2426,a8bb968497009c6eeccf93b662eca781b840359e,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21852729,24/06/2014 23:04,23/10/2016 21:49,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2429,6f23a913391eec83ff792d86a15f0d8a08b2c7ed,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22593665,2/07/2014 20:45,28/10/2016 10:29,video,The Basic Core of Economics,Week-1,L1,0.03,Fail
2444,317549879fe672209ae9adc05067da85f3f7c8bb,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21794834,24/06/2014 15:44,23/06/2015 0:31,problem,The Basic Core of Economics,Week-1,P-1 ,0.94,Pass
2448,acc0cae6de5b1c2905aeb1a6c98b6c3155b59469,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,51391478,7/07/2015 21:00,7/07/2015 21:00,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2449,acc0cae6de5b1c2905aeb1a6c98b6c3155b59469,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,51391477,7/07/2015 21:00,7/07/2015 21:00,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2450,acc0cae6de5b1c2905aeb1a6c98b6c3155b59469,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,51391479,7/07/2015 21:00,7/07/2015 21:00,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2514,5d232667bb5d1072cdbdffce5f5b93c51a0aaacb,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,43861482,14/03/2015 21:13,14/03/2015 21:13,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2515,5d232667bb5d1072cdbdffce5f5b93c51a0aaacb,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,43861481,14/03/2015 21:13,14/03/2015 21:13,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2516,5d232667bb5d1072cdbdffce5f5b93c51a0aaacb,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,43861483,14/03/2015 21:13,14/03/2015 21:13,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2517,0d594f3ded4ddad30593dc20b955fad4ab2fddf1,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,21821780,24/06/2014 18:56,16/03/2015 0:51,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2518,0d594f3ded4ddad30593dc20b955fad4ab2fddf1,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21821779,24/06/2014 18:56,15/03/2015 22:08,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2519,a06ffd8b2e43d5d83b7efbd37828caeeee3410e6,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,21760430,24/06/2014 10:19,19/03/2015 8:34,problem,The Basic Core of Economics,Week-1,P-2,0.11,Fail
2520,a06ffd8b2e43d5d83b7efbd37828caeeee3410e6,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21760429,24/06/2014 10:19,19/03/2015 8:34,problem,The Basic Core of Economics,Week-1,P-1 ,0.11,Fail
2525,a9a4c449e6f6b2d47960746ba287602057510da9,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,45197783,1/04/2015 8:22,1/04/2015 8:22,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2526,a9a4c449e6f6b2d47960746ba287602057510da9,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,45197782,1/04/2015 8:22,1/04/2015 8:22,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2527,a9a4c449e6f6b2d47960746ba287602057510da9,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,45197786,1/04/2015 8:22,1/04/2015 8:22,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2528,d707244c747171fee63806ae7f219a9df5e68d24,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,45235345,1/04/2015 13:02,1/04/2015 13:02,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2529,d707244c747171fee63806ae7f219a9df5e68d24,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,45235344,1/04/2015 13:02,1/04/2015 13:02,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2530,d707244c747171fee63806ae7f219a9df5e68d24,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,45235346,1/04/2015 13:02,1/04/2015 13:02,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2531,469a6c0e5fe4f0da169f8e7e875482795c258fa5,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,47685371,5/05/2015 22:10,5/05/2015 22:10,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2532,469a6c0e5fe4f0da169f8e7e875482795c258fa5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,47685370,5/05/2015 22:10,5/05/2015 22:10,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2533,469a6c0e5fe4f0da169f8e7e875482795c258fa5,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,47685372,5/05/2015 22:10,5/05/2015 22:10,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2536,90bc58025c075e2b63bab2d6821a110f843d1cbc,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,47885996,8/05/2015 19:16,8/05/2015 19:16,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2537,90bc58025c075e2b63bab2d6821a110f843d1cbc,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,47885995,8/05/2015 19:16,8/05/2015 19:16,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2538,90bc58025c075e2b63bab2d6821a110f843d1cbc,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,47885997,8/05/2015 19:16,8/05/2015 19:16,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2539,7bb1a9abea19a1140dbbcc08666e535c8a980ee5,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,49458395,2/06/2015 17:07,2/06/2015 17:07,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2540,7bb1a9abea19a1140dbbcc08666e535c8a980ee5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,49458394,2/06/2015 17:07,2/06/2015 17:07,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2541,7bb1a9abea19a1140dbbcc08666e535c8a980ee5,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,49458396,2/06/2015 17:07,2/06/2015 17:07,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2542,df607186e4822491d2e85fd31fe3f227b0e5ca26,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,51115429,1/07/2015 22:52,1/07/2015 22:52,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2543,df607186e4822491d2e85fd31fe3f227b0e5ca26,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,51115428,1/07/2015 22:52,1/07/2015 22:52,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2544,df607186e4822491d2e85fd31fe3f227b0e5ca26,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,51115432,1/07/2015 22:52,1/07/2015 22:52,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2545,5a4d36fafdd565e2c678709a2254316efe4368bf,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,51580099,12/07/2015 17:17,12/07/2015 17:17,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2546,5a4d36fafdd565e2c678709a2254316efe4368bf,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,51580098,12/07/2015 17:17,12/07/2015 17:17,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2547,5a4d36fafdd565e2c678709a2254316efe4368bf,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,51580100,12/07/2015 17:17,12/07/2015 17:17,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2548,5966deea03936797ea7e44b4b650de397f0ddcc0,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,52276423,1/08/2015 16:16,1/08/2015 16:16,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2549,5966deea03936797ea7e44b4b650de397f0ddcc0,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,52276422,1/08/2015 16:16,1/08/2015 16:16,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2550,5966deea03936797ea7e44b4b650de397f0ddcc0,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,52276480,1/08/2015 16:18,1/08/2015 16:24,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
2551,5966deea03936797ea7e44b4b650de397f0ddcc0,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,52276424,1/08/2015 16:16,1/08/2015 16:16,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2556,ee2d5591b241358511add476ddcbd5a7f286bed5,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,53489543,1/09/2015 7:34,1/09/2015 7:34,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2557,ee2d5591b241358511add476ddcbd5a7f286bed5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,53489542,1/09/2015 7:34,1/09/2015 7:34,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2558,ee2d5591b241358511add476ddcbd5a7f286bed5,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,53489544,1/09/2015 7:34,1/09/2015 7:34,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2559,7a6fa0d74cca5b4a71f4a601f52c0bfb3639c7d5,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,53623223,2/09/2015 17:46,2/09/2015 17:46,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2560,7a6fa0d74cca5b4a71f4a601f52c0bfb3639c7d5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,53623222,2/09/2015 17:46,2/09/2015 17:46,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2561,7a6fa0d74cca5b4a71f4a601f52c0bfb3639c7d5,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,53623224,2/09/2015 17:46,2/09/2015 17:46,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2562,6c663aa73694a950da2a9e06634452eb23e3b9fd,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,58193299,9/01/2016 5:44,9/01/2016 5:44,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2563,6c663aa73694a950da2a9e06634452eb23e3b9fd,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,58193298,9/01/2016 5:44,9/01/2016 5:44,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2564,6c663aa73694a950da2a9e06634452eb23e3b9fd,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,58193300,9/01/2016 5:44,9/01/2016 5:44,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2565,6662e1bb2a014248f2b863cd1e506e2ca641e600,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,66526915,29/07/2016 4:08,29/07/2016 4:08,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2566,6662e1bb2a014248f2b863cd1e506e2ca641e600,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,66526914,29/07/2016 4:08,29/07/2016 4:08,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2567,6662e1bb2a014248f2b863cd1e506e2ca641e600,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,66526916,29/07/2016 4:08,29/07/2016 4:08,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2568,e0e266905c2a4a834be2f3d2f1758ccc2ac64f9c,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,68239704,7/09/2016 11:02,7/09/2016 11:02,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2569,e0e266905c2a4a834be2f3d2f1758ccc2ac64f9c,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,68239703,7/09/2016 11:02,7/09/2016 11:02,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2570,e0e266905c2a4a834be2f3d2f1758ccc2ac64f9c,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,68239705,7/09/2016 11:02,7/09/2016 11:02,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2571,8119dfb42a0fbf900752d2f39bf890b3378ccfea,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21784609,24/06/2014 14:31,1/08/2015 16:32,problem,The Basic Core of Economics,Week-1,P-1 ,0.94,Pass
2572,19b69d60330da3419e72517491e4e5efd4f66bf5,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,49456679,2/06/2015 16:45,2/06/2015 16:45,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
